"","Churn","CreditScore","Geography","Gender","Age","Tenure","Balance","NumOfProducts","HasCrCard","IsActiveMember","EstimatedSalary","Churn_Prob","Log_Churn_Prob","Log_Churn_Prediction","QDA_Churn_Prob","QDA_Churn_Prediction","log_reg_cost","lda_cost","qda_cost"
"8664","No",0.32244008714597,"France","Male",0.304347826086957,0.1,0,"1","1","1",0.140879053949652,0.111915344863935,0.111915344863935,"No",0.106139866841745,"No",38.0790395197599,27.2136068034017,28.7543771885943
"8665","No",0.651416122004357,"Spain","Female",0.434782608695652,0.2,0,"2","1","1",0.0156890983088885,0.261628449016397,0.261628449016397,"Yes",0.212044177196151,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"8666","No",0.93681917211329,"France","Female",0.318840579710145,0.1,0,"2","1","0",0.971400468744765,0.164921721212488,0.164921721212488,"No",0.137896725029324,"No",38.0790395197599,27.2136068034017,28.7543771885943
"8667","No",0.644880174291939,"Germany","Male",0.246376811594203,0.1,0.498773187153398,"2","1","1",0.74269837769507,0.21725053304487,0.21725053304487,"Yes",0.260225597887151,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"8668","No",0.361655773420479,"France","Female",0.405797101449275,0.4,0.383315672112131,"2","1","1",0.58188922042055,0.291548059596772,0.291548059596772,"Yes",0.313697504851351,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"8669","No",0.30718954248366,"Spain","Female",0.27536231884058,0.5,0,"2","0","1",0.0337545235569997,0.153170523252619,0.153170523252619,"No",0.090406428371824,"No",38.0790395197599,27.2136068034017,28.7543771885943
"8670","No",0.324618736383442,"Spain","Male",0.304347826086957,0.2,0,"2","1","0",0.409960851261295,0.112249857847759,0.112249857847759,"No",0.0863905642957409,"No",38.0790395197599,27.2136068034017,28.7543771885943
"8671","No",0.684095860566449,"France","Female",0.536231884057971,0.8,0,"2","1","1",0.0719123676311088,0.320162993806259,0.320162993806259,"Yes",0.308696438785967,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"8672","Yes",0.328976034858388,"Germany","Female",0.246376811594203,0.9,0.508346277167754,"2","1","0",0.00228701841025818,0.306035190927393,0.306035190927393,"Yes",0.400022919191625,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"8673","No",0.686274509803922,"France","Male",0.289855072463768,0.1,0,"2","1","0",0.611898236281565,0.097256253437313,0.097256253437313,"No",0.0715417016911115,"No",38.0790395197599,27.2136068034017,28.7543771885943
"8674","Yes",0.814814814814815,"France","Female",0.550724637681159,0.1,0,"1","1","0",0.0660930618874102,0.359860737787738,0.359860737787738,"Yes",0.377215022072434,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"8675","Yes",0.300653594771242,"France","Male",0.710144927536232,0.8,0.410930031392427,"2","1","1",0.770025737457927,0.462945686087724,0.462945686087724,"Yes",0.527126501718762,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"8676","No",0.703703703703704,"France","Male",0.521739130434783,0.7,0.502647429480232,"1","1","0",0.563882850812253,0.270718282434513,0.270718282434513,"Yes",0.27719396680064,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"8677","No",0.416122004357298,"France","Male",0.333333333333333,0.1,0.161375321749161,"1","1","0",0.642647622847982,0.135263542552112,0.135263542552112,"No",0.137825919386759,"No",38.0790395197599,27.2136068034017,28.7543771885943
"8678","No",0.474945533769063,"Germany","Female",0.318840579710145,1,0.547591932644844,"2","1","0",0.850634435588599,0.369930275276151,0.369930275276151,"Yes",0.499659935062043,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"8679","No",0.276688453159041,"France","Female",0.144927536231884,0.9,0.339366314028138,"1","0","0",0.01396288345537,0.104922254565679,0.104922254565679,"No",0.0888913814116541,"No",38.0790395197599,27.2136068034017,28.7543771885943
"8680","Yes",0.871459694989107,"Germany","Male",0.246376811594203,0.5,0.517455433797842,"1","1","1",0.909620268735664,0.196097357318723,0.196097357318723,"Yes",0.273401752584034,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"8681","Yes",0.775599128540305,"France","Male",0.347826086956522,0.4,0.319708930426692,"1","1","0",0.576206927761601,0.13753747124802,0.13753747124802,"No",0.126232284984022,"No",38.0790395197599,27.2136068034017,28.7543771885943
"8682","No",0.379084967320261,"France","Female",0.318840579710145,0.2,0,"2","1","1",0.649784804448825,0.182426626162943,0.182426626162943,"Yes",0.159676990783473,"No",38.0790395197599,27.2136068034017,28.7543771885943
"8683","No",0.749455337690632,"France","Male",0.231884057971014,0.1,0.565155478066812,"1","1","0",0.229256443990401,0.108983261949258,0.108983261949258,"No",0.0709051032250914,"No",38.0790395197599,27.2136068034017,28.7543771885943
"8684","Yes",0.666666666666667,"France","Female",0.449275362318841,0.7,0.778157737270937,"4","0","1",0.655422492848067,0.36315739066022,0.36315739066022,"Yes",0.312464651906521,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"8685","No",0.919389978213508,"Germany","Male",0.130434782608696,0.6,0.443798316679095,"1","1","0",0.232076563311796,0.118857026837386,0.118857026837386,"No",0.172972330643849,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"8686","No",0.830065359477124,"France","Male",0.36231884057971,0.6,0,"2","1","1",0.288349037333065,0.113751965322243,0.113751965322243,"No",0.0927944462832392,"No",38.0790395197599,27.2136068034017,28.7543771885943
"8687","No",0.468409586056645,"France","Female",0.768115942028985,0.8,0,"2","1","1",0.848732953997107,0.578616593766345,0.578616593766345,"Yes",0.576194850674409,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"8688","No",0.601307189542484,"Germany","Female",0.347826086956522,1,0.256694899510793,"2","0","0",0.130066371338463,0.34471778696875,0.34471778696875,"Yes",0.48997245327878,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"8689","Yes",0.535947712418301,"Germany","Male",0.318840579710145,0.9,0.615029273439268,"1","1","1",0.626672747247362,0.264393987465189,0.264393987465189,"Yes",0.370853690703481,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"8690","No",0.328976034858388,"France","Male",0.710144927536232,1,0.515872241195618,"1","0","1",0.106670987079266,0.469010428308604,0.469010428308604,"Yes",0.50919741647436,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"8691","No",0.808278867102396,"Spain","Female",0.36231884057971,0.5,0.53489713692121,"1","1","1",0.69986398701076,0.253056582556167,0.253056582556167,"Yes",0.222521511803444,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"8692","No",0.668845315904139,"France","Female",0.304347826086957,0.4,0,"2","0","1",0.237243856788323,0.157121750660842,0.157121750660842,"No",0.122172170786731,"No",38.0790395197599,27.2136068034017,28.7543771885943
"8693","No",1,"France","Female",0.202898550724638,0.8,0,"2","1","1",0.277937643044911,0.0917191720429265,0.0917191720429265,"No",0.0794157247810043,"No",38.0790395197599,27.2136068034017,28.7543771885943
"8694","Yes",0.501089324618736,"France","Female",0.463768115942029,0.5,0,"2","1","0",0.958816366963045,0.276853681630613,0.276853681630613,"Yes",0.260544544209919,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"8695","No",0.610021786492375,"Germany","Female",0.434782608695652,0.9,0.46517317050919,"2","0","0",0.381845466242026,0.475862907120148,0.475862907120148,"Yes",0.631577145947003,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"8696","No",0.836601307189543,"France","Male",0.188405797101449,0.9,0,"2","1","0",0.846415482678596,0.0532108650074612,0.0532108650074612,"No",0.037025213055717,"No",38.0790395197599,27.2136068034017,28.7543771885943
"8697","No",0.246187363834423,"Spain","Male",0.231884057971014,0,0.219136024510988,"1","1","1",0.68455687518158,0.102564650534488,0.102564650534488,"No",0.10519744969306,"No",38.0790395197599,27.2136068034017,28.7543771885943
"8698","No",0.784313725490196,"Spain","Female",0.27536231884058,0.3,0.397666837559425,"2","1","0",0.274297895449015,0.18077846455908,0.18077846455908,"Yes",0.168661631831031,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"8699","No",0.65359477124183,"Germany","Male",0.173913043478261,0.7,0.403477643054198,"2","0","0",0.782664044416242,0.142561987615132,0.142561987615132,"No",0.198815136553747,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"8700","No",0.980392156862745,"Germany","Male",0.202898550724638,0.2,0.466604628197847,"1","1","0",0.567407287395946,0.167741399865338,0.167741399865338,"No",0.215530757955201,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"8701","No",0.69281045751634,"Germany","Male",0.072463768115942,0.8,0.292206449240008,"2","1","0",0.317204743052962,0.0872762666377285,0.0872762666377285,"No",0.114739426681517,"No",38.0790395197599,27.2136068034017,28.7543771885943
"8702","No",0.61437908496732,"France","Male",0.27536231884058,0.2,0,"1","1","1",0.0680687005609036,0.0916133903704665,0.0916133903704665,"No",0.0664191487253112,"No",38.0790395197599,27.2136068034017,28.7543771885943
"8703","No",0.326797385620915,"France","Male",0.27536231884058,0.9,0.846216206747529,"1","0","1",0.744085860199649,0.145131657146825,0.145131657146825,"No",0.114770528958199,"No",38.0790395197599,27.2136068034017,28.7543771885943
"8704","No",0.588235294117647,"France","Female",0.188405797101449,0.3,0.542323060330989,"2","1","0",0.327812956137311,0.146203125087497,0.146203125087497,"No",0.107537206179197,"No",38.0790395197599,27.2136068034017,28.7543771885943
"8705","No",0.856209150326797,"Spain","Female",0.347826086956522,0.2,0.434646752392575,"2","1","0",0.0319929053224583,0.237684385598228,0.237684385598228,"Yes",0.230428367927031,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"8706","No",0.764705882352941,"France","Female",0.246376811594203,0.2,0.315371751136089,"1","1","1",0.634990391582396,0.155171317895194,0.155171317895194,"No",0.129795236603905,"No",38.0790395197599,27.2136068034017,28.7543771885943
"8707","Yes",1,"Spain","Female",0.536231884057971,0.7,0,"1","0","0",0.858838469073796,0.312576809851347,0.312576809851347,"Yes",0.260157653605709,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"8708","Yes",0.113289760348584,"France","Female",0.246376811594203,0.9,0.431681245560698,"1","1","0",0.645159662747792,0.16896459107484,0.16896459107484,"No",0.17627743085743,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"8709","No",0.843137254901961,"Germany","Female",0.434782608695652,0.3,0.407697643294136,"2","1","0",0.913485887902295,0.482346508739856,0.482346508739856,"Yes",0.630333001242946,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"8710","No",0.300653594771242,"France","Male",0.304347826086957,0.6,0.40663952443799,"2","1","0",0.0617030426405722,0.131777848916023,0.131777848916023,"No",0.137532621407398,"No",38.0790395197599,27.2136068034017,28.7543771885943
"8711","No",0.625272331154684,"Germany","Female",0.27536231884058,0.2,0.451908860685229,"1","1","1",0.675626422323332,0.340661198493073,0.340661198493073,"Yes",0.417777814064359,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"8712","No",0.272331154684096,"Spain","Female",0.681159420289855,0.9,0.40869621606127,"1","1","0",0.907480864422552,0.568992917087264,0.568992917087264,"Yes",0.370439907230804,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"8713","No",0.169934640522876,"Spain","Male",0.246376811594203,0.5,0,"2","1","0",0.932483002126703,0.0874602928133448,0.0874602928133448,"No",0.0544524194223319,"No",38.0790395197599,27.2136068034017,28.7543771885943
"8714","No",0.860566448801743,"Spain","Male",0.318840579710145,0.6,0,"2","0","0",0.206205792653198,0.0974284237319314,0.0974284237319314,"No",0.0685936746214918,"No",38.0790395197599,27.2136068034017,28.7543771885943
"8715","No",0.679738562091503,"France","Female",0.333333333333333,0.6,0.438191896957047,"1","1","0",0.581334017398662,0.215832958083831,0.215832958083831,"Yes",0.212956650412235,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"8716","No",0.40958605664488,"Germany","Male",0.333333333333333,0,0.564969147433526,"1","0","1",0.0459541386202382,0.315755076001447,0.315755076001447,"Yes",0.402225556594114,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"8717","No",0.379084967320261,"France","Male",0.289855072463768,0.5,0,"2","0","1",0.403132199125016,0.0967931543385085,0.0967931543385085,"No",0.0763312405431508,"No",38.0790395197599,27.2136068034017,28.7543771885943
"8718","No",0.113289760348584,"France","Male",0.376811594202899,0.2,0,"1","1","0",0.79584660335062,0.151669007016075,0.151669007016075,"No",0.190786394746393,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"8719","Yes",0.431372549019608,"France","Male",0.27536231884058,0.7,0.339366792309977,"2","1","0",0.43243384743243,0.107746073649049,0.107746073649049,"No",0.102619249338746,"No",38.0790395197599,27.2136068034017,28.7543771885943
"8720","No",0.65359477124183,"France","Female",0.376811594202899,0.6,0.534344840967103,"2","1","1",0.987898494306206,0.263933427298313,0.263933427298313,"Yes",0.25796045945167,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"8721","No",0.697167755991285,"France","Female",0.144927536231884,0.8,0,"2","0","0",0.525791763113377,0.0780725757477728,0.0780725757477728,"No",0.0488878683143434,"No",38.0790395197599,27.2136068034017,28.7543771885943
"8722","No",0.836601307189543,"Spain","Male",0.130434782608696,0.4,0,"1","1","1",0.203997881797712,0.0473154039187025,0.0473154039187025,"No",0.0316629546533211,"No",38.0790395197599,27.2136068034017,28.7543771885943
"8723","No",0.501089324618736,"France","Male",0.246376811594203,0.7,0.349222626605089,"1","1","0",0.000658862921408994,0.0951954244283657,0.0951954244283657,"No",0.0859958151425034,"No",38.0790395197599,27.2136068034017,28.7543771885943
"8724","Yes",0,"France","Male",0.478260869565217,1,0,"1","1","1",0.629121131068017,0.195175248371486,0.195175248371486,"Yes",0.214215884926202,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"8725","No",0.603485838779956,"Spain","Female",0.173913043478261,0.8,0,"2","1","0",0.692336718156584,0.0917042239444912,0.0917042239444912,"No",0.050252843323499,"No",38.0790395197599,27.2136068034017,28.7543771885943
"8726","No",0.52723311546841,"Spain","Male",0.130434782608696,0.3,0,"2","1","0",0.2200076607316,0.0520519961760866,0.0520519961760866,"No",0.0315510139471902,"No",38.0790395197599,27.2136068034017,28.7543771885943
"8727","Yes",0.666666666666667,"Germany","Male",0.36231884057971,0.8,0.41215602717422,"1","1","0",0.33444043906193,0.271318739250559,0.271318739250559,"Yes",0.408374644448029,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"8728","No",0.747276688453159,"Germany","Female",0.173913043478261,0.7,0.490399827276485,"1","1","1",0.38249392817014,0.229045312208044,0.229045312208044,"Yes",0.318218642781901,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"8729","No",0.093681917211329,"France","Male",0.333333333333333,0.4,0.430965895356158,"1","0","1",0.283889761472221,0.16161567890458,0.16161567890458,"No",0.208250786521563,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"8730","No",0.555555555555556,"Germany","Male",0.434782608695652,0.8,0.673673243188101,"2","1","1",0.878313728961116,0.387296415848548,0.387296415848548,"Yes",0.493315064200076,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"8731","No",0.812636165577342,"France","Male",0.173913043478261,0.5,0,"2","0","1",0.525770611093359,0.0545782860901668,0.0545782860901668,"No",0.0326507026061425,"No",38.0790395197599,27.2136068034017,28.7543771885943
"8732","No",0.73202614379085,"Spain","Female",0.333333333333333,1,0,"2","0","1",0.237307562872254,0.158376128982999,0.158376128982999,"No",0.0971813414955121,"No",38.0790395197599,27.2136068034017,28.7543771885943
"8733","No",0.725490196078431,"France","Female",0.159420289855072,0.6,0,"2","0","1",0.323620555763075,0.0854405054935535,0.0854405054935535,"No",0.0532455625432381,"No",38.0790395197599,27.2136068034017,28.7543771885943
"8734","Yes",0.779956427015251,"Spain","Male",0.347826086956522,0.9,0.88588809105721,"1","0","0",0.505534628557027,0.179514098355532,0.179514098355532,"Yes",0.105318168715017,"No",38.0790395197599,27.2136068034017,28.7543771885943
"8735","Yes",0.686274509803922,"Germany","Female",0.420289855072464,1,0.574298592707501,"1","1","0",0.704704149246253,0.469036931625087,0.469036931625087,"Yes",0.634258691697003,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"8736","No",0.734204793028322,"France","Male",0.173913043478261,1,0.457697505788107,"1","0","1",0.188272530026618,0.0681400088472505,0.0681400088472505,"No",0.0663811319168725,"No",38.0790395197599,27.2136068034017,28.7543771885943
"8737","No",0.533769063180828,"France","Male",0.376811594202899,0.2,0,"2","0","0",0.432055411291778,0.138304587824487,0.138304587824487,"No",0.123307427104331,"No",38.0790395197599,27.2136068034017,28.7543771885943
"8738","No",0.529411764705882,"France","Male",0.231884057971014,0.3,0.5780471266242,"1","1","1",0.209065315737653,0.11128198434755,0.11128198434755,"No",0.0827377552854187,"No",38.0790395197599,27.2136068034017,28.7543771885943
"8739","No",0.514161220043573,"France","Male",0.36231884057971,0.8,0.283941181058812,"1","0","1",0.638673893356815,0.140082008613569,0.140082008613569,"No",0.141969998231837,"No",38.0790395197599,27.2136068034017,28.7543771885943
"8740","No",0.276688453159041,"France","Male",0.594202898550725,0.5,0.553101659721682,"1","0","1",0.619361248999279,0.380639001847573,0.380639001847573,"Yes",0.435279869439733,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"8741","No",0.644880174291939,"Spain","Female",0.159420289855072,0.7,0.373127870363621,"1","0","1",0.565250681440077,0.110658872876439,0.110658872876439,"No",0.0899568728217734,"No",38.0790395197599,27.2136068034017,28.7543771885943
"8742","No",0.503267973856209,"Spain","Female",0.072463768115942,0.8,0,"2","1","1",0.65695178889584,0.0623122029471576,0.0623122029471576,"No",0.0294040518311494,"No",38.0790395197599,27.2136068034017,28.7543771885943
"8743","No",0.657952069716776,"Spain","Female",0.391304347826087,0.4,0,"2","1","1",0.132902592197555,0.218997454679296,0.218997454679296,"Yes",0.158597180315424,"No",38.0790395197599,27.2136068034017,28.7543771885943
"8744","No",0.128540305010893,"Spain","Male",0.101449275362319,0.9,0.295885871430906,"2","0","1",0.977352187133871,0.054940054907196,0.054940054907196,"No",0.0348280377468698,"No",38.0790395197599,27.2136068034017,28.7543771885943
"8745","Yes",0.594771241830065,"Germany","Female",0.449275362318841,0.5,0.507862694371249,"2","1","0",0.544377838083537,0.521182932268139,0.521182932268139,"Yes",0.6417986662783,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"8746","No",0.592592592592593,"Spain","Female",0.144927536231884,0.8,0.244221468565185,"2","1","0",0.680279316674743,0.0957319052823004,0.0957319052823004,"No",0.0691607496404614,"No",38.0790395197599,27.2136068034017,28.7543771885943
"8747","No",0.586056644880174,"France","Male",0.231884057971014,0.8,0.424421963515147,"2","0","1",0.911342433202371,0.0906906063243869,0.0906906063243869,"No",0.082595701978887,"No",38.0790395197599,27.2136068034017,28.7543771885943
"8748","No",0.40958605664488,"France","Female",0.159420289855072,1,0.291730080527915,"2","1","1",0.646049247703156,0.102584412337023,0.102584412337023,"No",0.0879731194939088,"No",38.0790395197599,27.2136068034017,28.7543771885943
"8749","Yes",0.57516339869281,"Germany","Female",0.376811594202899,0.6,0.583897470084368,"1","1","0",0.32424061497873,0.451417917301109,0.451417917301109,"Yes",0.555704279112761,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"8750","No",0.636165577342048,"France","Male",0.420289855072464,0.1,0,"2","1","0",0.744958993583887,0.161864932883969,0.161864932883969,"No",0.149694738093558,"No",38.0790395197599,27.2136068034017,28.7543771885943
"8751","No",0.57516339869281,"France","Female",0.202898550724638,0.2,0,"1","1","1",0.355213572896212,0.11327774340747,0.11327774340747,"No",0.0743211381030775,"No",38.0790395197599,27.2136068034017,28.7543771885943
"8752","No",0.400871459694989,"Spain","Female",0.173913043478261,0.8,0,"2","1","0",0.926738753550964,0.0961267667531134,0.0961267667531134,"No",0.0459987836077945,"No",38.0790395197599,27.2136068034017,28.7543771885943
"8753","No",0.398692810457516,"Spain","Male",0.173913043478261,0.5,0.479696756559606,"1","1","0",0.688974647078796,0.0843983172942032,0.0843983172942032,"No",0.0633947320615577,"No",38.0790395197599,27.2136068034017,28.7543771885943
"8754","No",0.880174291938998,"France","Male",0.202898550724638,0.2,0.467381836186955,"1","1","1",0.991622949991724,0.0869681642934623,0.0869681642934623,"No",0.0594931536064333,"No",38.0790395197599,27.2136068034017,28.7543771885943
"8755","No",0.838779956427015,"France","Female",0.36231884057971,0.4,0,"2","0","1",0.810707022520651,0.186987996413566,0.186987996413566,"Yes",0.163227044941247,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"8756","Yes",0.688453159041394,"Spain","Female",0.492753623188406,0.7,0,"1","1","0",0.548438575883997,0.28937005069131,0.28937005069131,"Yes",0.18789079333702,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"8757","Yes",0.684095860566449,"Germany","Female",0.27536231884058,0.3,0.438322268615118,"1","1","1",0.181563789341882,0.33048247620905,0.33048247620905,"Yes",0.417862692325543,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"8758","No",0.625272331154684,"Germany","Female",0.376811594202899,0.2,0.390633224828455,"2","0","1",0.156881382171997,0.43550993983034,0.43550993983034,"Yes",0.554831562140426,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"8759","No",0.592592592592593,"France","Male",0.231884057971014,1,0,"1","1","1",0.570415224653954,0.0661763059996068,0.0661763059996068,"No",0.0456861407471405,"No",38.0790395197599,27.2136068034017,28.7543771885943
"8760","No",0.777777777777778,"France","Male",0.695652173913043,0.8,0,"1","1","1",0.816678342781736,0.349132436059531,0.349132436059531,"Yes",0.34248581560265,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"8761","No",0.623093681917211,"Spain","Female",0.231884057971014,1,0.684229600950729,"1","1","1",0.253855193170948,0.167151856185705,0.167151856185705,"No",0.128711496854024,"No",38.0790395197599,27.2136068034017,28.7543771885943
"8762","Yes",0.529411764705882,"Spain","Male",0.652173913043478,1,0,"2","1","0",0.153821089914087,0.317233916141795,0.317233916141795,"Yes",0.147706713007494,"No",38.0790395197599,27.2136068034017,28.7543771885943
"8763","Yes",0,"France","Female",0.608695652173913,0.3,0,"1","0","0",0.568977187321389,0.461257713527887,0.461257713527887,"Yes",0.602932142230356,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"8764","Yes",0.73202614379085,"France","Male",0.623188405797101,0,0.511020071934386,"2","1","1",0.943677621212826,0.401015910997847,0.401015910997847,"Yes",0.392129688495683,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"8765","No",0.832244008714597,"Germany","Male",0.478260869565217,0.8,0.463126881515917,"2","1","1",0.433490498342592,0.380544361950717,0.380544361950717,"Yes",0.558197444952573,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"8766","No",0.618736383442266,"France","Male",0.304347826086957,0.1,0,"2","1","0",0.765661320656123,0.104580186782383,0.104580186782383,"No",0.0810860714563585,"No",38.0790395197599,27.2136068034017,28.7543771885943
"8767","No",0.562091503267974,"Spain","Female",0.260869565217391,0.6,0.345189514993916,"1","0","0",0.0990770118546321,0.165561839927622,0.165561839927622,"No",0.130559436761428,"No",38.0790395197599,27.2136068034017,28.7543771885943
"8768","No",0.350762527233115,"France","Male",0.159420289855072,1,0,"2","1","0",0.0608820642371346,0.0520525762873352,0.0520525762873352,"No",0.0318259958099188,"No",38.0790395197599,27.2136068034017,28.7543771885943
"8769","Yes",0.806100217864924,"Germany","Male",0.63768115942029,0.5,0.39400196310781,"1","0","0",0.43458845319728,0.557659562361386,0.557659562361386,"Yes",0.709192484372147,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"8770","No",0.503267973856209,"France","Male",0.188405797101449,0.7,0,"1","1","0",0.177002853772535,0.0600160695273629,0.0600160695273629,"No",0.0372178843400841,"No",38.0790395197599,27.2136068034017,28.7543771885943
"8771","No",0.4880174291939,"France","Male",0.594202898550725,0.8,0,"2","1","1",0.827903914823866,0.270421274110396,0.270421274110396,"Yes",0.26277145277059,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"8772","No",0.631808278867102,"Germany","Male",0.188405797101449,0.4,0.387959071350444,"2","0","0",0.241098924947332,0.158026746146016,0.158026746146016,"No",0.201931648058755,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"8773","No",0.821350762527233,"France","Male",0.173913043478261,0.6,0,"2","1","1",0.997309193027934,0.0533904725400647,0.0533904725400647,"No",0.0327829757848252,"No",38.0790395197599,27.2136068034017,28.7543771885943
"8774","No",0.492374727668845,"Spain","Male",0.231884057971014,0.9,0,"2","1","0",0.593746702810118,0.0707459470878545,0.0707459470878545,"No",0.0350043997751913,"No",38.0790395197599,27.2136068034017,28.7543771885943
"8775","No",0.132897603485839,"France","Female",0.217391304347826,0.6,0.52490861927247,"2","1","0",0.758134051801947,0.168495055661478,0.168495055661478,"No",0.164215956081007,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"8776","No",0.906318082788671,"Germany","Male",0.27536231884058,1,0.518578877981893,"2","0","1",0.860514029089778,0.198246322972235,0.198246322972235,"Yes",0.360754362767952,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"8777","No",0.383442265795207,"Spain","Male",0.376811594202899,0.9,0,"2","1","0",0.438369714307716,0.128633060166461,0.128633060166461,"No",0.0633237131929016,"No",38.0790395197599,27.2136068034017,28.7543771885943
"8778","No",0.461873638344227,"Spain","Male",0.0869565217391304,0.1,0.658231914001418,"2","1","0",0.109243932795582,0.071006272988671,0.071006272988671,"No",0.0484313953925535,"No",38.0790395197599,27.2136068034017,28.7543771885943
"8779","No",0.492374727668845,"Spain","Female",0.27536231884058,0.9,0.405374947254481,"1","1","0",0.619332646267718,0.174089673772708,0.174089673772708,"Yes",0.127768516739149,"No",38.0790395197599,27.2136068034017,28.7543771885943
"8780","No",0.675381263616558,"France","Female",0.231884057971014,0.3,0.420842821083253,"1","0","1",0.373449814457281,0.156820378930678,0.156820378930678,"No",0.128929868197183,"No",38.0790395197599,27.2136068034017,28.7543771885943
"8781","Yes",0.934640522875817,"Germany","Male",0.304347826086957,0.9,0.443753437899826,"1","1","0",0.083801653057867,0.212616691677652,0.212616691677652,"Yes",0.379526384902958,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"8782","No",0.10239651416122,"France","Male",0.608695652173913,0.7,0.31244227486945,"1","0","1",0.247088696970561,0.356697789175281,0.356697789175281,"Yes",0.472375880610772,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"8783","No",0.455337690631808,"Spain","Female",0.130434782608696,0.6,0,"2","1","1",0.86018034722316,0.0829275220450692,0.0829275220450692,"No",0.0429349733384847,"No",38.0790395197599,27.2136068034017,28.7543771885943
"8784","Yes",0.851851851851852,"France","Male",0.231884057971014,0.9,0,"1","1","0",0.915134795372958,0.0634201032850367,0.0634201032850367,"No",0.047376381203736,"No",38.0790395197599,27.2136068034017,28.7543771885943
"8785","Yes",0.538126361655773,"Germany","Female",0.333333333333333,0.9,0.575237898383364,"1","1","0",0.369876673222293,0.390582268010833,0.390582268010833,"Yes",0.515790590626132,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"8786","No",1,"Germany","Male",0.130434782608696,0.1,0.403662897553345,"2","1","1",0.131280537291311,0.124876285563483,0.124876285563483,"No",0.147822774262127,"No",38.0790395197599,27.2136068034017,28.7543771885943
"8787","No",0.762527233115468,"Germany","Female",0.0144927536231884,0.8,0.433289747243592,"2","1","0",0.124240214940527,0.12170191643158,0.12170191643158,"No",0.161785408153694,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"8788","No",0.649237472766884,"Spain","Male",0.797101449275362,0.1,0.432665988011308,"1","0","1",0.839868057399482,0.581758979170458,0.581758979170458,"Yes",0.465359263564532,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
