"","Churn","CreditScore","Geography","Gender","Age","Tenure","Balance","NumOfProducts","HasCrCard","IsActiveMember","EstimatedSalary","Log_Churn_Prob","Log_Churn_Prediction","LDA_Churn_Prob","LDA_Churn_Prediction","QDA_Churn_Prob","QDA_Churn_Prediction","Dato"
"8142","No",0.206971677559913,"Spain","Male",0.0869565217391304,0.1,0,"1","1","0",0.494003077293881,0.0488871069174953,"No",0.039417415305741,"No",0.034351598145451,"No",2020-04-09
"8143","No",0.4880174291939,"France","Male",0.333333333333333,0.4,0.519676415232974,"1","0","1",0.653314241510064,0.156416967101337,"No",0.14640310690133,"No",0.14303829273688,"No",2016-04-05
"8144","No",0.620915032679739,"France","Male",0.072463768115942,0.1,0.429606578511618,"1","0","1",0.581891770664098,0.0541137704911232,"No",0.0422481366985877,"No",0.0298371063873901,"No",2015-12-22
"8145","No",0.392156862745098,"France","Male",0.231884057971014,0.1,0.395878023623057,"2","0","1",0.930291692856668,0.106370453886449,"No",0.093371935250322,"No",0.0943371973493133,"No",2015-03-12
"8146","No",1,"France","Female",0.27536231884058,0.9,0,"1","0","0",0.500495197291341,0.119547176996784,"No",0.112338130898319,"No",0.117520979807659,"No",2015-08-29
"8147","No",0.710239651416122,"France","Male",0.434782608695652,0.7,0.493287732879912,"1","1","1",0.849787354692373,0.201045167644977,"Yes",0.201073293604841,"Yes",0.202210757334042,"Yes",2019-09-07
"8148","Yes",0.546840958605665,"Germany","Female",0.304347826086957,0.8,0.511219635031897,"1","1","0",0.308935403331018,0.354829721261969,"Yes",0.36323975034723,"Yes",0.472328555751061,"Yes",2015-02-02
"8149","No",0.847494553376906,"Spain","Male",0.420289855072464,0.7,0.342793402691906,"1","1","1",0.189825878371384,0.17377042125421,"Yes",0.172967541473105,"Yes",0.145696826478336,"No",2015-11-20
"8150","No",0.220043572984749,"Germany","Female",0.289855072463768,0.8,0.227456613958281,"2","1","0",0.944906388560107,0.315030168783484,"Yes",0.325242315326744,"Yes",0.403836550358241,"Yes",2019-05-23
"8151","No",0.803921568627451,"Germany","Male",0.159420289855072,0.5,0.412945511063875,"2","0","1",0.431656523197965,0.136170589105834,"No",0.128665841091884,"No",0.182353976022424,"Yes",2017-07-02
"8152","No",0.237472766884532,"Spain","Male",0.318840579710145,0.1,0.394599416838925,"1","1","1",0.764245035400881,0.156554809656156,"No",0.145021510242572,"No",0.157724291145928,"No",2020-05-25
"8153","No",0.572984749455338,"Spain","Female",0.260869565217391,0.2,0,"2","1","1",0.733272677540705,0.144489711472999,"No",0.132871917497918,"No",0.10574806757356,"No",2016-05-25
"8154","Yes",0.468409586056645,"Spain","Female",0.101449275362319,0.3,0.587436596269027,"3","1","0",0.227374014218358,0.113258613805936,"No",0.0902447027198758,"No",0.0820751387930384,"No",2018-05-08
"8155","Yes",0.0130718954248366,"Spain","Male",0.347826086956522,0.6,0.373092836218881,"1","1","0",0.844106362157586,0.165220005765329,"No",0.156893362487577,"Yes",0.142962083134284,"No",2020-10-29
"8156","No",0.888888888888889,"Spain","Male",0.289855072463768,0.2,0,"2","1","1",0.296457111654163,0.0931175999537324,"No",0.0866442255449895,"No",0.0751083761772194,"No",2015-07-22
"8157","No",0.093681917211329,"Germany","Male",0.768115942028985,0.9,0.47627652326887,"1","1","0",0.629246593049636,0.722907538272114,"Yes",0.789970219348098,"Yes",0.84284240177102,"Yes",2017-11-18
"8158","No",0.714596949891068,"Spain","Female",0.202898550724638,0.7,0,"1","0","0",0.381299864137025,0.102143181633464,"No",0.0906900387757844,"No",0.0643373238716467,"No",2018-08-16
"8159","No",0.544662309368192,"France","Female",0.27536231884058,0.2,0,"2","1","0",0.019643325937627,0.150236991688595,"No",0.140281267971461,"No",0.114526781109676,"No",2019-05-16
"8160","No",0.152505446623094,"Spain","Female",0.101449275362319,0.6,0,"2","1","1",0.0764808539215495,0.0792649163781498,"No",0.0655003910366902,"No",0.0374946505452047,"No",2015-08-03
"8161","No",0.869281045751634,"Germany","Female",0.101449275362319,0.5,0.609354060845979,"1","1","0",0.291043844687168,0.192078801884775,"Yes",0.174410978247539,"Yes",0.234883025405261,"Yes",2017-10-29
"8162","No",0.429193899782135,"France","Male",0.188405797101449,0.4,0.397003301220826,"2","0","1",0.179344377388041,0.0839062553836387,"No",0.0716189604195575,"No",0.0682129102670871,"No",2019-03-17
"8163","No",0.501089324618736,"France","Male",0.130434782608696,0.4,0.54605310068323,"1","1","0",0.106222544252976,0.0718972929154053,"No",0.0583244121383441,"No",0.0485332715046355,"No",2018-06-20
"8164","Yes",0.821350762527233,"Germany","Male",0.434782608695652,0.3,0.48956761687584,"1","1","1",0.12262326052138,0.365624969978023,"Yes",0.394248717325331,"Yes",0.485621273581028,"Yes",2020-03-17
"8165","No",0.631808278867102,"Spain","Male",0.289855072463768,0.2,0.397816659345633,"2","1","0",0.11761083183444,0.12665457386129,"No",0.115074868290566,"No",0.108540439153095,"No",2015-01-01
"8166","No",0.468409586056645,"Spain","Male",0.27536231884058,0.8,0.616635144572045,"2","1","0",0.445480543391894,0.127319471023874,"No",0.113777477218622,"No",0.0876492117902929,"No",2017-10-16
"8167","No",0.328976034858388,"Spain","Male",0.27536231884058,0.8,0,"1","1","1",0.00397777987797835,0.0893114494644096,"No",0.0828452068170842,"No",0.0450372415059687,"No",2020-01-05
"8168","No",0.701525054466231,"Germany","Female",0.0869565217391304,0.7,0.588634373422293,"1","1","1",0.607962660434071,0.180414574853811,"Yes",0.162741166741929,"Yes",0.223011635991644,"Yes",2016-10-12
"8169","No",0.44880174291939,"Spain","Female",0.217391304347826,0.2,0,"2","1","1",0.0234476392495483,0.125988459090487,"No",0.112525679784425,"No",0.0870126623489162,"No",2018-07-05
"8170","No",0.531590413943355,"France","Male",0.130434782608696,0.3,0.506220792673232,"1","1","0",0.809569163855148,0.0709179489464217,"No",0.0576093757507082,"No",0.0468152454283468,"No",2016-01-09
"8171","Yes",0.453159041394335,"Germany","Male",0.623188405797101,0.1,0.497165841318282,"1","0","1",0.45193330963107,0.602363478442911,"Yes",0.660771118910111,"Yes",0.744580052901077,"Yes",2016-08-03
"8172","Yes",0.228758169934641,"Spain","Female",0.376811594202899,0,0.714857095962747,"2","1","0",0.0145395385259292,0.345517991689111,"Yes",0.329572515062477,"Yes",0.283503790681366,"Yes",2020-12-08
"8173","No",0.801742919389978,"Spain","Male",0.188405797101449,0.8,0,"2","1","1",0.495423112907283,0.0560460669336578,"No",0.0489318072838507,"No",0.0349906427745478,"No",2016-06-23
"8174","No",0.797385620915033,"Germany","Male",0.188405797101449,0.1,0.507458466503272,"3","1","0",0.815871615739303,0.172432544349741,"Yes",0.164433996020553,"Yes",0.193891911980049,"Yes",2019-01-03
"8175","No",0.376906318082789,"Spain","Male",0.188405797101449,0,0.498910055473121,"1","1","1",0.363763489413239,0.100073204713914,"No",0.0841023827672001,"No",0.0885635928974592,"No",2016-01-06
"8176","No",0.37037037037037,"France","Female",0.0579710144927536,0.6,0.744481394816517,"2","1","0",0.366411092259311,0.0996835620137634,"No",0.0768952220960682,"No",0.0591123521595262,"No",2018-06-27
"8177","No",0.67755991285403,"France","Male",0.318840579710145,0.3,0.592099923917316,"1","0","1",0.730293293009482,0.151188750058059,"No",0.139434005721794,"No",0.116917032602541,"No",2018-11-24
"8178","No",0.625272331154684,"Germany","Female",0.318840579710145,0.8,0.512735908033417,"1","0","0",0.838389016151042,0.365050701203215,"Yes",0.375967661147784,"Yes",0.495498047527328,"Yes",2015-09-01
"8179","No",0.688453159041394,"France","Female",0.405797101449275,0.7,0.508081707596897,"2","1","1",0.730069571644092,0.279451754192979,"Yes",0.275704982427684,"Yes",0.288720729061766,"Yes",2016-05-25
"8180","No",0.477124183006536,"France","Female",0.130434782608696,0.9,0.635963111556569,"1","0","1",0.516898813836721,0.114024097828356,"No",0.0935284562099462,"No",0.0940517495662063,"No",2019-08-26
"8181","No",0.769063180827887,"France","Male",0.347826086956522,0.1,0.448070051071333,"1","1","1",0.415096341700632,0.156960682955152,"No",0.148427205196037,"No",0.130618916663486,"No",2015-02-17
"8182","No",0.450980392156863,"France","Male",0.144927536231884,0.8,0.518105817385856,"2","0","1",0.230169481185453,0.0700877406336016,"No",0.0577851947843351,"No",0.0575797785265188,"No",2015-04-21
"8183","No",0.372549019607843,"Spain","Male",0.260869565217391,0.5,0,"1","0","1",0.914245610455798,0.088377956510592,"No",0.0809118993917138,"No",0.0529524048110964,"No",2019-02-06
"8184","No",0.501089324618736,"Spain","Female",0.594202898550725,0.2,0,"2","1","1",0.856844828681139,0.425242056300449,"Yes",0.459488871727852,"Yes",0.346399741737853,"Yes",2016-03-10
"8185","Yes",0.583877995642701,"France","Female",0.463768115942029,0.3,0,"1","1","0",0.91702527591385,0.281038863895701,"Yes",0.292226758623425,"Yes",0.271292342915581,"Yes",2015-09-02
"8186","No",0.721132897603486,"Germany","Female",0.318840579710145,0.6,0.355423431083114,"2","0","1",0.764434853528512,0.343776005204866,"Yes",0.356511399678758,"Yes",0.477180752962178,"Yes",2015-12-17
"8187","Yes",0.468409586056645,"France","Female",0.304347826086957,0.3,0,"2","1","0",0.252768489390737,0.16695595719104,"No",0.158985262239037,"Yes",0.134206502915284,"No",2020-09-16
"8188","No",0.461873638344227,"Spain","Female",0.304347826086957,0.5,0.647236971792013,"2","1","0",0.27348151748492,0.237158168217054,"Yes",0.217709179328238,"Yes",0.169684344561439,"Yes",2017-06-05
"8189","No",0.250544662309368,"Germany","Female",0.594202898550725,0.3,0.758686843730058,"1","1","0",0.391808267689564,0.736042306233053,"Yes",0.775934853591283,"Yes",0.785810212771887,"Yes",2018-07-31
"8190","No",0.705882352941177,"France","Male",0.0434782608695652,0.8,0,"2","1","0",0.34330803591743,0.0305165091903003,"No",0.0241800407375463,"No",0.0148002603377778,"No",2018-01-09
"8191","No",0.651416122004357,"France","Male",0.420289855072464,0.2,0,"2","1","0",0.756893033284679,0.15851043232293,"No",0.161176020200567,"Yes",0.142716601384905,"No",2017-12-22
"8192","No",0.55119825708061,"France","Female",0.318840579710145,1,0.554731086235053,"1","1","1",0.0997499761227197,0.210347677510864,"Yes",0.197367050064495,"Yes",0.221526926598712,"Yes",2017-01-08
"8193","No",0.431372549019608,"France","Male",0.260869565217391,0.8,0.456103392417216,"1","1","0",0.134733567055654,0.107507811057424,"No",0.0965776379695401,"No",0.103177728326012,"No",2015-10-30
"8194","No",0.437908496732026,"France","Female",0.695652173913043,0.5,0.597653772493844,"1","1","1",0.381316465722476,0.620228247283473,"Yes",0.660983083938156,"Yes",0.628855868609158,"Yes",2017-05-25
"8195","No",0.525054466230937,"France","Male",0.347826086956522,0.4,0.502656676262462,"1","1","0",0.50498282585987,0.1620353822485,"No",0.153223786262162,"Yes",0.149212068687644,"No",2020-03-12
"8196","No",0.405228758169935,"Germany","Female",0.594202898550725,0.7,0.443992897674111,"1","0","1",0.95538338911366,0.663907552400596,"Yes",0.716316286173388,"Yes",0.778715160004674,"Yes",2016-06-14
"8197","No",0.429193899782135,"France","Male",0.173913043478261,0.3,0.458381648102622,"1","0","0",0.884319052469511,0.0839598149758065,"No",0.0705978216362824,"No",0.0647535244060544,"No",2017-04-16
"8198","No",0.492374727668845,"France","Male",0.521739130434783,0.6,0.407105131808696,"1","1","1",0.226590039348758,0.272331200478765,"Yes",0.285729448986532,"Yes",0.297344525088757,"Yes",2015-08-04
"8199","Yes",0.603485838779956,"Spain","Female",0.260869565217391,0.3,0.532831955795279,"1","1","0",0.954825685852999,0.192599235083865,"Yes",0.172396633078964,"Yes",0.157726043607139,"No",2016-01-31
"8200","No",0.912854030501089,"France","Male",0.202898550724638,0.9,0.481788163473066,"2","0","1",0.394462721189874,0.076092456044011,"No",0.0655526995644568,"No",0.0779419559419246,"No",2016-06-06
"8201","Yes",0.81917211328976,"Spain","Male",0.420289855072464,0.5,0,"1","1","0",0.609822638061935,0.147981894280679,"No",0.150160745680451,"Yes",0.104929477870076,"No",2016-02-13
"8202","No",0.712418300653595,"Spain","Female",0.449275362318841,1,0.328108834945694,"1","0","1",0.055669416429269,0.283421150305443,"Yes",0.288042588457859,"Yes",0.222159202019646,"Yes",2019-06-16
"8203","No",0.431372549019608,"Spain","Female",0.130434782608696,0.4,0,"2","1","0",0.720918347702206,0.0866672710676153,"No",0.0729429885896225,"No",0.0489312399623572,"No",2020-08-01
"8204","No",0.843137254901961,"Spain","Male",0.217391304347826,0.5,0.464229440726312,"2","1","1",0.163745487694075,0.0895906501809669,"No",0.0772899802753877,"No",0.0782844437011824,"No",2016-08-28
"8205","No",0.725490196078431,"France","Female",0.231884057971014,0.3,0.527515733579319,"1","1","0",0.401581951076328,0.165200247261702,"No",0.145705108239101,"No",0.129799972428493,"No",2020-04-10
"8206","No",0.187363834422658,"Germany","Female",0.304347826086957,0.4,0.727353364866189,"1","1","0",0.929184437113744,0.432956362744031,"Yes",0.436575457459196,"Yes",0.48404148773622,"Yes",2018-12-18
"8207","No",0.411764705882353,"France","Male",0.231884057971014,0.6,0,"2","1","1",0.80049509728179,0.0747109571280671,"No",0.0675335954408834,"No",0.051619850373663,"No",2019-11-29
"8208","No",0.381263616557734,"Spain","Male",0.652173913043478,0.2,0.481419288604389,"2","1","1",0.260961221796682,0.44465618260103,"Yes",0.479752626292854,"Yes",0.368966047639528,"Yes",2016-09-03
"8209","No",0.697167755991285,"France","Female",0.159420289855072,0.3,0.518861941117208,"2","1","0",0.159014485883402,0.126091885620529,"No",0.105704833387387,"No",0.0892588855187715,"No",2015-03-30
"8210","No",0.686274509803922,"Germany","Male",0.202898550724638,0.5,0.352128746775234,"2","1","1",0.520900746021245,0.158462166034132,"No",0.154482197038338,"Yes",0.213847669056747,"Yes",2019-12-22
"8211","No",0.679738562091503,"Spain","Male",0.188405797101449,0.6,0,"2","1","1",0.33831035863925,0.0600552544032778,"No",0.0523210331791674,"No",0.0356608133727985,"No",2016-05-11
"8212","No",0.627450980392157,"Germany","Male",0.304347826086957,0.2,0.582652024174437,"2","1","1",0.96990707612577,0.271758006044627,"Yes",0.275851909818063,"Yes",0.324199405859399,"Yes",2018-03-20
"8213","Yes",0.461873638344227,"France","Male",0.202898550724638,0.7,0,"1","1","0",0.990316375213833,0.0643318112313304,"No",0.057049547541209,"No",0.0412857526367215,"No",2019-11-18
"8214","No",0.450980392156863,"Spain","Male",0.231884057971014,0,0.416456617904106,"1","0","1",0.216211098159874,0.11075643836143,"No",0.0964372491409251,"No",0.101680148757858,"No",2018-10-15
"8215","No",0.969498910675381,"Germany","Female",0.202898550724638,0.4,0.435223201579574,"2","1","0",0.276058563592823,0.246095952738277,"Yes",0.239757574508297,"Yes",0.353892987735179,"Yes",2018-02-20
"8216","Yes",0.644880174291939,"France","Female",0.623188405797101,0.7,0.32100108852961,"1","1","0",0.656531648772458,0.471032056477821,"Yes",0.508313955271748,"Yes",0.512095420431332,"Yes",2018-05-31
"8217","No",0.681917211328976,"Germany","Male",0.333333333333333,0.4,0.43454615377901,"2","1","1",0.215548184851653,0.265244292526439,"Yes",0.276072051018332,"Yes",0.363984382666526,"Yes",2018-04-09
"8218","No",0.466230936819172,"Germany","Male",0.826086956521739,0.2,0.24440054525724,"1","0","1",0.933306780797566,0.750522909896483,"Yes",0.820061046767077,"Yes",0.874190334155163,"Yes",2020-09-21
"8219","No",0.272331154684096,"France","Female",0.318840579710145,0.9,0,"2","0","1",0.166289430640626,0.165236466013957,"No",0.159727874633063,"Yes",0.12836147813183,"No",2017-07-18
"8220","No",0.394335511982571,"France","Female",0.304347826086957,0.2,0,"2","1","1",0.00271875964154577,0.172597465137943,"Yes",0.164215553791855,"Yes",0.146315833079092,"No",2017-03-29
"8221","Yes",0.361655773420479,"France","Male",0.347826086956522,0.6,0.708742063361264,"1","1","0",0.754735727261953,0.182636612598808,"Yes",0.171102123147349,"Yes",0.160222159433197,"Yes",2017-12-21
"8222","Yes",0.113289760348584,"Germany","Male",0.594202898550725,0.4,0.442168770595264,"1","1","0",0.364209782034184,0.568069684844938,"Yes",0.625381365528831,"Yes",0.765151079472089,"Yes",2020-05-06
"8223","No",0.464052287581699,"Germany","Male",0.101449275362319,0.7,0.659285329752809,"1","1","1",0.176357642154826,0.132038988278403,"No",0.118618225375988,"No",0.149805873380052,"No",2018-07-18
"8224","No",0.200435729847495,"France","Male",0.130434782608696,0.1,0.310108618204308,"1","1","1",0.0104525482183549,0.0702164031322699,"No",0.0576523289797965,"No",0.0622962723168362,"No",2019-12-09
"8225","No",0.67755991285403,"France","Male",0.463768115942029,0.3,0,"2","0","0",0.474736637348867,0.181411784566678,"Yes",0.189266472518583,"Yes",0.167626172331072,"Yes",2015-03-08
"8226","Yes",0.607843137254902,"Spain","Female",0.565217391304348,0.3,0.699789902744975,"2","1","0",0.495298150973418,0.503702469891216,"Yes",0.520646803040246,"Yes",0.358913239901704,"Yes",2020-09-23
"8227","No",0.899782135076253,"Spain","Female",0.289855072463768,0.3,0.495010623636075,"1","1","0",0.373438063335048,0.196402721104761,"Yes",0.179356402072065,"Yes",0.191045123414517,"Yes",2018-05-01
"8228","No",1,"France","Female",0.173913043478261,0.3,0,"2","1","0",0.583461820603868,0.0899249198835796,"No",0.0783657851416815,"No",0.0621914226628156,"No",2017-04-09
"8229","No",0.355119825708061,"France","Female",0.304347826086957,1,0.638238218553198,"1","1","0",0.164078519498612,0.218007320114132,"Yes",0.201966070118288,"Yes",0.217426213916503,"Yes",2019-09-23
"8230","No",0.429193899782135,"Germany","Female",0.27536231884058,0.7,0.28002955303486,"2","1","0",0.698046813470686,0.302409616060341,"Yes",0.309137401290795,"Yes",0.393619337428824,"Yes",2017-05-15
"8231","No",0.799564270152505,"Germany","Male",0.202898550724638,0.4,0.648301627166632,"2","1","1",0.57762291298819,0.186973495476645,"Yes",0.17900143235474,"Yes",0.214005725809688,"Yes",2019-02-22
"8232","Yes",0.862745098039216,"Germany","Male",0.36231884057971,0,0.526976709946258,"1","1","0",0.104727251452514,0.312290121782017,"Yes",0.326083369715062,"Yes",0.382817349164989,"Yes",2017-05-27
"8233","No",0.416122004357298,"Spain","Male",0.101449275362319,0.9,0.590052200078526,"2","1","0",0.261672839756197,0.0622552891747728,"No",0.0492593344426339,"No",0.0431636104569782,"No",2017-04-02
"8234","No",0.52723311546841,"Spain","Female",0.217391304347826,0.4,0.370090581399005,"1","1","1",0.799084312551849,0.14941310046646,"No",0.130988377415415,"No",0.120815304273334,"No",2015-07-22
"8235","Yes",0.816993464052288,"Germany","Male",0.420289855072464,0.9,0.515308745475105,"1","1","0",0.849700546402181,0.327083378343872,"Yes",0.353403411384461,"Yes",0.501142106188314,"Yes",2016-02-09
"8236","No",0.376906318082789,"Spain","Male",0.27536231884058,0.9,0.399573308828298,"1","1","1",0.730179432135769,0.111567434833171,"No",0.101073302622901,"No",0.0775660204595801,"No",2017-05-29
"8237","No",0.459694989106754,"Spain","Male",0.27536231884058,0.3,0.428831044508948,"2","0","1",0.765628867556852,0.124620620211294,"No",0.112055498292178,"No",0.102829114873999,"No",2016-04-22
"8238","No",0.562091503267974,"France","Male",0.304347826086957,0.3,0.45076632508442,"1","1","1",0.301647107298747,0.134895884861427,"No",0.124230523236716,"No",0.117998049306327,"No",2019-05-28
"8239","No",0.627450980392157,"Spain","Female",0.318840579710145,0.7,0,"2","1","1",0.818806746044247,0.16193712871081,"No",0.15532755116687,"Yes",0.0989868998431967,"No",2016-11-25
"8240","No",0.540305010893246,"Spain","Male",0.231884057971014,0.7,0.59761331782159,"2","0","0",0.783260951420861,0.106602976657556,"No",0.0924223271543557,"No",0.0762938198710346,"No",2015-11-20
"8241","Yes",0.869281045751634,"Germany","Male",0.463768115942029,0.8,0.48401556185621,"1","1","1",0.882385267793074,0.366909730444354,"Yes",0.402198588658441,"Yes",0.546648220674258,"Yes",2018-03-08
"8242","No",0.379084967320261,"France","Male",0.202898550724638,0.9,0,"2","1","0",0.0268861676290086,0.0630906014477447,"No",0.0560746579495296,"No",0.0412436605138923,"No",2015-12-26
"8243","Yes",0.189542483660131,"France","Female",0.463768115942029,0.2,0,"1","0","1",0.466649865062113,0.306374354264648,"Yes",0.3177256749737,"Yes",0.358282344328495,"Yes",2016-05-24
"8244","No",0.945533769063181,"France","Male",0.159420289855072,0.3,0.593364461244006,"2","0","1",0.355940192288364,0.0765032991912259,"No",0.0630750122832856,"No",0.047469045588952,"No",2015-05-11
"8245","No",0.298474945533769,"Spain","Female",0.202898550724638,0,0.271577874506737,"1","1","1",0.851569374875301,0.15071238560647,"No",0.131174925342385,"No",0.141513545670743,"No",2015-06-22
"8246","No",0.405228758169935,"Spain","Male",0.246376811594203,0.5,0.438745069761193,"1","1","1",0.548966076260283,0.109355187747015,"No",0.0965129659634992,"No",0.0844105550802906,"No",2017-02-23
"8247","No",0.592592592592593,"France","Male",0.0869565217391304,0.7,0,"2","1","1",0.831575615471278,0.0384889333955885,"No",0.0314305193315011,"No",0.0194437568570603,"No",2017-07-02
"8248","No",0.248366013071895,"Germany","Female",0.101449275362319,0.5,0.455439298083138,"2","1","1",0.633643962998466,0.200153365738401,"Yes",0.183495942567055,"Yes",0.223637533285036,"Yes",2017-08-11
"8249","No",0.52723311546841,"Germany","Male",0.159420289855072,0.6,0.467968289435763,"1","0","0",0.151651282697498,0.146931638925537,"No",0.138555695259163,"No",0.188254790100777,"Yes",2015-01-28
"8250","No",0.42483660130719,"France","Female",0.289855072463768,0.6,0,"2","1","1",0.189639360558933,0.15152717524593,"No",0.143382621666096,"No",0.114350938492208,"No",2019-07-03
"8251","No",1,"France","Female",0.246376811594203,0.9,0,"2","0","0",0.126601590451888,0.106826626107923,"No",0.0984582994489853,"No",0.101869058164755,"No",2017-08-04
"8252","No",0.518518518518518,"Germany","Female",0.27536231884058,0.1,0.141690237657847,"2","0","0",0.248347467183116,0.303696021998883,"Yes",0.310964867532898,"Yes",0.381758812783097,"Yes",2016-08-18
"8253","No",0.769063180827887,"France","Male",0.550724637681159,0.9,0,"2","1","1",0.847516087786384,0.218251666855006,"Yes",0.239731316276469,"Yes",0.206936958200592,"Yes",2016-02-06
"8254","Yes",0.782135076252723,"France","Male",0.260869565217391,0.7,0.544017373747245,"3","1","1",0.132456199567059,0.10681561802867,"No",0.0953087176209419,"No",0.0944006507782968,"No",2019-03-31
"8255","No",0.535947712418301,"Germany","Male",0.144927536231884,0.3,0.492931970905,"1","1","1",0.832313635952233,0.148814098183775,"No",0.138418791326506,"No",0.170186199324265,"Yes",2015-12-16
"8256","No",0.400871459694989,"France","Female",0.318840579710145,0.1,0.556131535317786,"1","1","0",0.906500620809287,0.250852935575352,"Yes",0.233924613872751,"Yes",0.228594727319467,"Yes",2015-03-10
"8257","No",0.610021786492375,"Spain","Male",0.579710144927536,0.1,0.712297092417085,"1","1","1",0.108793539783049,0.397723705607206,"Yes",0.415020430540985,"Yes",0.266402257214067,"Yes",2019-04-01
"8258","No",0.392156862745098,"France","Male",0.318840579710145,0.5,0,"2","0","0",0.364223333328333,0.108140177113268,"No",0.103556671437579,"No",0.0887650628605516,"No",2019-09-19
"8259","No",0.433551198257081,"France","Male",0.333333333333333,0.1,0.35506970180602,"1","1","0",0.122453644323033,0.151399309362816,"No",0.142650929816458,"No",0.15326086771668,"No",2017-06-13
"8260","No",0.496732026143791,"Spain","Male",0.289855072463768,0.3,0.383197297356867,"1","0","0",0.494963969059045,0.127027235393947,"No",0.115646104924202,"No",0.105742891657524,"No",2017-05-02
"8261","No",0.542483660130719,"Germany","Female",0.173913043478261,0.5,0.128329554043237,"1","0","1",0.707239691390528,0.202078808081578,"Yes",0.197054952860711,"Yes",0.230644676820444,"Yes",2017-11-17
"8262","No",0.607843137254902,"France","Male",0.289855072463768,0.7,0,"2","1","1",0.38930132827685,0.0883370981601552,"No",0.0831602051075398,"No",0.0642425119996925,"No",2016-05-02
"8263","No",0.753812636165577,"France","Female",0.217391304347826,0.4,0,"2","1","0",0.575573667285226,0.110844437640359,"No",0.099702815818245,"No",0.0755359219496048,"No",2020-11-20
"8264","No",0.357298474945534,"Spain","Male",0.202898550724638,1,0,"2","0","1",0.843052411505299,0.0636550489434571,"No",0.0562836821885282,"No",0.0283801104719842,"No",2017-06-30
"8265","No",0.764705882352941,"France","Male",0.217391304347826,0.6,0,"2","0","0",0.192712504044136,0.0647397237823742,"No",0.057922026854554,"No",0.0422138813251906,"No",2017-05-12
"8266","Yes",0.494553376906318,"Germany","Female",0.318840579710145,0,0.559216612609526,"1","1","0",0.803111847181406,0.420883607765625,"Yes",0.428849007298041,"Yes",0.487890391965832,"Yes",2017-04-06
"8267","No",0.368191721132898,"France","Female",0.246376811594203,0.1,0,"2","1","0",0.018452012167162,0.142669236037177,"No",0.130606259134764,"No",0.113214799606825,"No",2019-02-19
"8268","No",0.572984749455338,"France","Male",0.289855072463768,0.8,0,"2","1","0",0.443281633395989,0.0873690107550164,"No",0.082340236509275,"No",0.0638304567819118,"No",2020-12-02
"8269","No",0.862745098039216,"Germany","Female",0.347826086956522,0.2,0.296869418176918,"2","0","1",0.221332787281185,0.374487438471708,"Yes",0.392396194778816,"Yes",0.510900170369339,"Yes",2017-04-01
"8270","Yes",0.479302832244009,"France","Female",0.507246376811594,0.7,0,"2","0","1",0.782493778155814,0.30867776107396,"Yes",0.328360558362378,"Yes",0.290914337512509,"Yes",2020-04-19
"8271","No",0.366013071895425,"Spain","Male",0.231884057971014,0,0,"1","1","0",0.914974180034193,0.0867756174346974,"No",0.0774686947559661,"No",0.0723329373224878,"No",2019-03-20
"8272","No",0.196078431372549,"France","Male",0.27536231884058,0.8,0.607033955499621,"2","1","1",0.875436704205252,0.131622395596519,"No",0.118436120530492,"No",0.136193732898309,"No",2019-03-13
"8273","No",0.788671023965142,"Germany","Male",0.202898550724638,0.5,0.637329642485521,"1","1","0",0.744068858575994,0.183063257936453,"Yes",0.175529188897447,"Yes",0.221746137821975,"Yes",2016-01-27
"8274","No",0.618736383442266,"France","Male",0.202898550724638,0.1,0,"3","1","0",0.429488566158068,0.0696999611132127,"No",0.0614028661319289,"No",0.0440485898313205,"No",2016-02-21
"8275","No",0.777777777777778,"Germany","Female",0.188405797101449,0.1,0.396806288959792,"1","1","0",0.996313847972481,0.2501738023899,"Yes",0.24162476990045,"Yes",0.298874325215424,"Yes",2020-03-05
"8276","No",0.477124183006536,"Spain","Female",0.405797101449275,0.5,0.465872777269847,"1","0","0",0.539860856711816,0.298256814819153,"Yes",0.292981438829355,"Yes",0.23385159480817,"Yes",2020-08-02
"8277","No",0.411764705882353,"Spain","Male",0.202898550724638,0.9,0.56671694870216,"2","0","1",0.640146233965344,0.0924960073332127,"No",0.0788702320036875,"No",0.0647259732995586,"No",2020-02-01
"8278","No",0.507625272331155,"Germany","Female",0.318840579710145,0.3,0.59770080354139,"2","1","0",0.523046350926513,0.411310625468361,"Yes",0.419500868839164,"Yes",0.477427931897432,"Yes",2018-09-08
"8279","No",0.69281045751634,"France","Female",0.260869565217391,0.8,0,"2","1","1",0.348358118200288,0.123432762476215,"No",0.114795314269163,"No",0.0928252664838971,"No",2019-02-09
"8280","No",0.466230936819172,"France","Female",0.231884057971014,0.2,0,"1","0","0",0.179871377716572,0.129781230122982,"No",0.117737661263999,"No",0.0930748219861923,"No",2016-09-10
"8281","No",0.686274509803922,"Spain","Male",0.507246376811594,0.7,0,"2","0","1",0.589694265802384,0.201342318961824,"Yes",0.214732117345908,"Yes",0.120974428536595,"No",2017-01-23
"8282","No",0.383442265795207,"Spain","Male",0.318840579710145,0.8,0.114188354323463,"1","1","1",0.475690628455017,0.112486117323355,"No",0.106651030720726,"No",0.0672638339416027,"No",2016-07-29
